117;10;50;100;10;0;1;1;1;0;0
118;10;10;10;10;1;1;1;0;1;1
119;10;10;10;10;1;1;1;0;1;1
121;10;10;10;10;1;1;1;0;1;1
122;10;10;10;10;1;1;0;1;1;1
123;10;10;10;10;1;1;1;0;1;1
124;10;50;10;100;1;1;0;0;1;0
125;10;10;10;10;1;1;0;1;0;0
126;10;50;100;100;1;0;1;1;1;0
127;10;50;100;100;1;1;1;1;1;0
128;10;50;100;10;1;0;1;1;0;0
129;10;50;10;100;1;1;1;0;1;0
130;10;10;10;10;1;1;1;0;1;1
131;10;50;100;100;1;1;1;1;1;0
132;10;10;10;10;1;1;1;1;1;1
133;10;50;10;10;1;1;1;1;1;1
134;10;50;100;100;1;0;1;1;0;0
135;10;10;10;10;1;1;1;1;1;1
136;10;50;10;100;1;0;1;1;1;0
137;10;50;100;100;1;1;1;1;1;0
139;10;50;100;100;1;1;0;1;1;0
140;10;50;100;100;0;1;0;1;1;0
141;10;10;10;10;0;1;1;1;1;1
143;10;10;10;10;1;1;1;0;1;1
145;10;50;100;100;1;1;1;0;0;0
146;10;50;100;100;1;1;1;1;0;0
147;10;50;10;100;0;0;1;1;0;0
149;10;50;10;100;0;1;0;1;1;0
150;10;50;100;100;1;0;1;1;1;0
151;10;10;10;10;1;1;1;0;1;1
153;10;50;10;100;1;1;1;1;1;1
154;10;10;10;10;1;1;1;0;1;1
155;10;50;100;100;1;1;1;1;0;0
156;10;10;10;10;1;1;1;0;1;1
157;10;50;100;100;1;1;1;1;0;0
158;10;50;10;100;1;1;1;0;1;0
159;10;50;100;100;1;1;1;1;0;0
160;10;10;10;10;1;1;1;0;1;1
161;10;50;10;100;1;1;1;1;1;0
162;10;50;10;100;1;1;1;0;1;0
163;10;50;10;100;1;1;1;1;1;0
164;10;50;10;100;1;0;1;1;1;0
165;10;50;100;10;1;1;1;1;1;0
166;10;50;100;100;1;1;0;1;0;0
167;10;50;10;100;1;1;1;1;1;0
168;10;50;10;100;1;1;0;0;1;0
169;10;50;10;100;1;1;1;1;1;1
170;10;10;10;10;1;1;1;1;1;1
171;10;10;10;10;1;1;1;0;1;1
172;10;10;10;10;1;1;1;0;1;1
173;10;10;10;10;1;1;1;0;1;1
174;10;10;10;10;1;1;1;0;1;1
175;10;50;10;100;1;0;1;1;1;0
176;10;10;10;10;0;1;1;0;1;0
177;10;50;100;100;1;1;0;0;1;0
178;10;50;10;100;0;0;1;1;1;0
179;10;50;100;100;1;1;0;1;1;0
180;10;50;10;100;1;1;0;0;1;0
181;10;50;10;100;1;1;1;1;1;1
182;10;50;10;100;0;1;1;1;1;0
184;10;50;100;10;1;1;1;0;0;0
185;10;50;100;100;1;1;0;1;1;0
186;10;10;10;10;1;1;1;0;1;1
188;10;10;10;10;1;1;1;0;1;1
189;10;50;10;100;1;1;0;0;1;0
191;10;10;10;10;0;1;1;1;1;0
192;10;50;10;100;1;1;1;1;1;0
193;10;50;10;100;1;1;1;0;1;0
196;10;10;10;10;1;1;1;0;1;1
197;10;50;100;100;1;1;1;1;0;0
198;10;50;100;10;1;0;1;0;1;0
199;10;50;100;100;0;0;1;1;1;0
200;10;10;10;10;1;1;1;0;1;1
201;10;50;100;100;1;1;0;0;1;0
202;10;50;10;100;1;1;1;0;1;0
203;10;50;100;100;1;0;1;0;1;0
204;10;50;10;100;1;1;0;0;1;0
205;10;50;100;100;1;1;0;1;1;0
206;10;50;100;100;1;0;1;1;1;0
207;10;10;10;10;0;0;1;0;1;0
208;10;50;10;100;1;1;0;0;1;0
209;10;10;10;10;1;1;0;1;1;1
210;10;50;100;100;1;1;1;1;0;0
211;10;50;10;100;1;1;1;0;1;0
213;10;50;10;100;1;0;1;1;1;0
214;10;50;10;100;0;1;1;0;1;0
215;10;50;100;100;1;1;1;1;0;0
216;10;50;10;100;0;0;1;1;1;0
217;10;50;100;10;1;0;0;1;1;0
218;10;10;10;10;1;0;0;1;1;0
219;10;10;10;10;1;1;1;0;1;1
220;10;50;100;100;1;0;1;0;1;0
221;10;50;10;100;1;1;1;0;1;0
222;10;50;100;100;1;0;1;1;0;0
223;10;50;100;100;1;1;1;1;0;0
224;10;50;100;100;0;1;0;1;0;0
225;10;50;100;10;0;1;1;0;1;0
226;10;50;100;100;1;0;1;1;0;0
227;10;50;100;100;0;1;0;1;0;0
228;10;50;10;100;1;1;0;0;1;0
229;10;50;100;100;1;1;1;1;1;0
230;10;50;10;100;1;0;0;1;1;0
231;10;50;100;100;0;0;1;1;0;0
232;10;50;100;100;1;1;1;1;1;0
233;10;50;10;100;1;0;0;1;1;0
234;10;10;10;10;0;0;1;0;1;0
235;10;50;100;100;1;1;1;1;0;0
236;10;50;100;100;1;1;1;0;1;0
237;10;10;10;10;1;1;0;0;1;0
239;10;50;10;100;1;1;0;0;1;0
240;10;50;10;100;1;0;1;1;1;0
241;10;50;100;100;1;1;1;1;1;0
242;10;50;100;100;0;0;1;1;0;0
243;10;10;10;10;0;0;1;1;1;0
244;10;50;10;100;0;0;0;0;1;0
245;10;50;100;100;0;1;1;1;0;0
246;10;50;100;100;1;1;1;1;1;0
247;10;50;10;100;1;1;0;1;1;0
248;10;50;10;100;1;1;1;1;1;0
249;10;10;10;10;0;0;1;1;1;0
251;10;10;10;10;1;1;1;0;1;1
252;10;50;10;100;0;1;1;1;1;0
253;10;10;10;10;0;0;0;1;1;0
254;10;50;100;100;1;1;1;0;0;0
255;10;50;10;100;1;1;1;0;1;0
256;10;50;100;100;1;1;0;1;1;0
257;10;50;100;100;1;1;1;0;1;0
258;10;50;10;100;0;0;1;1;1;0
259;10;50;100;100;1;0;1;0;1;0
260;10;50;100;100;0;1;1;0;1;0
261;10;50;100;10;1;1;0;0;0;0
262;10;50;10;100;0;1;1;1;1;1
263;10;50;100;100;1;1;0;0;1;0
264;10;50;100;100;1;1;1;1;1;0
265;10;50;100;10;0;1;1;0;1;0
266;10;10;10;10;0;1;0;1;1;1
267;10;50;100;100;1;1;0;1;1;0
268;10;50;100;10;1;1;1;1;1;0
269;10;50;10;100;1;1;0;1;1;0
270;10;50;10;100;0;1;1;0;1;0
271;10;10;10;10;1;1;1;0;1;1
272;10;50;10;100;0;1;1;0;1;0
273;10;50;100;100;1;1;1;1;0;0
274;10;50;100;100;1;0;1;0;1;0
276;10;50;100;100;0;1;1;0;1;0
277;10;10;10;10;1;0;0;1;1;0
278;10;50;100;100;1;1;1;0;1;0
279;10;50;100;100;1;1;0;1;1;0
280;10;10;10;10;1;1;1;1;1;1
281;10;10;10;10;0;0;0;0;1;0
282;10;10;10;10;0;1;0;0;1;0
284;10;50;100;100;1;1;1;1;0;0
285;10;50;100;100;1;1;1;1;0;0
286;10;10;10;10;1;1;1;0;1;1
287;10;50;10;100;1;1;1;1;1;0
288;10;50;10;100;1;1;1;0;1;1
289;10;50;10;100;0;0;1;0;0;0
290;10;50;100;10;0;1;0;1;1;0
291;10;50;10;100;1;0;1;1;0;0
292;10;50;100;100;1;1;1;0;1;0
293;10;50;100;100;1;1;1;1;0;0
294;10;50;100;100;1;1;1;1;1;0
296;10;50;10;100;1;1;1;1;1;1
297;10;50;100;10;1;1;1;0;1;0
298;10;50;10;100;1;1;0;1;1;0
299;10;50;100;100;1;1;1;1;0;0
301;10;50;100;100;1;1;1;0;0;0
302;10;50;100;100;0;1;0;1;0;0
303;10;50;100;100;1;0;1;1;0;0
304;10;50;100;100;1;1;0;0;1;0
306;10;50;100;100;1;1;1;1;0;0
307;10;50;100;100;1;1;0;0;1;0
308;10;50;100;100;0;1;1;1;1;0
309;10;10;10;10;1;0;0;0;1;0
311;10;10;10;10;1;0;0;0;1;0
312;10;50;100;100;1;1;0;0;1;0
315;10;50;100;100;1;1;0;1;0;0
318;10;50;100;100;0;0;0;1;0;0
319;10;50;100;100;1;1;1;0;1;0
320;10;50;10;100;1;1;1;0;1;1
321;10;50;100;100;1;1;1;1;1;0
322;10;50;10;100;0;1;0;1;1;0
323;10;50;100;100;1;1;0;1;1;0
324;10;50;100;100;1;1;0;1;1;0
325;10;50;10;100;1;1;0;0;1;0
326;10;10;10;10;1;1;0;0;1;0
327;10;50;100;100;1;0;1;1;1;0
328;10;50;100;100;1;0;1;0;0;0
330;10;50;100;100;1;1;0;0;1;0
331;10;50;100;100;0;1;0;1;1;0
333;10;50;100;100;1;1;0;1;0;0
335;10;50;100;100;1;1;1;0;0;0
336;10;50;100;100;1;0;1;1;0;0
337;10;50;100;100;1;1;1;0;1;0
338;10;50;10;100;0;1;1;0;1;0
339;10;50;100;100;0;1;0;1;1;0
340;10;50;100;100;1;1;1;1;0;0
341;10;50;100;100;0;1;1;0;1;0
342;10;50;100;100;1;1;1;0;0;0
343;10;50;10;100;1;0;1;0;1;0
344;10;50;100;100;1;1;1;0;0;0
345;10;50;100;100;0;1;1;1;0;0
346;10;50;100;100;1;1;1;1;1;0
347;10;50;100;100;1;1;1;1;0;0
348;10;50;100;100;1;1;1;1;1;0
349;10;50;10;100;0;1;0;1;1;0
350;10;50;100;100;1;0;0;1;1;0
351;10;10;10;10;0;1;0;1;1;0
352;10;50;100;100;0;1;0;1;1;0
353;10;50;100;100;0;1;0;1;0;0
354;10;50;100;100;0;0;1;1;1;0
355;10;50;100;100;1;1;1;1;1;0
356;10;50;100;100;0;1;0;0;0;0
357;10;50;100;100;0;1;0;1;1;0
358;10;50;100;100;1;1;0;1;1;0
359;10;50;100;100;1;1;0;1;1;0
360;10;50;10;100;0;0;0;1;0;0
361;10;50;100;100;1;0;1;1;1;0
362;10;50;10;100;1;1;1;1;1;1
364;10;50;100;100;1;1;0;1;1;0
365;10;50;100;100;1;1;1;1;1;0
366;10;50;10;100;1;1;0;0;1;0
367;10;50;100;100;1;1;0;0;1;0
368;10;50;100;100;1;1;1;1;0;0
369;10;50;100;100;1;1;1;1;0;0
370;10;50;100;100;1;1;1;0;0;0
371;10;10;10;10;1;0;1;0;1;1
372;10;50;10;100;1;0;1;1;1;0
373;10;50;100;100;1;1;0;0;0;0
374;10;50;100;100;1;1;1;1;0;0
375;10;50;10;100;0;1;0;0;1;0
376;10;50;100;100;1;1;0;1;1;0
378;10;50;100;100;1;1;0;0;1;0
379;10;50;10;100;0;1;1;0;1;0
380;10;10;10;10;0;1;1;1;1;1
381;10;50;100;100;0;0;0;1;1;0
382;10;50;100;100;1;0;1;1;1;0
383;10;50;10;100;1;0;0;0;1;0
384;10;50;10;100;1;1;1;0;0;0
385;10;10;10;10;0;1;0;1;1;0
386;10;50;100;100;1;1;0;0;0;0
387;10;50;100;100;1;1;1;1;1;0
388;10;50;100;100;1;1;1;1;1;0
389;10;10;10;10;1;0;0;0;1;0
390;10;50;100;100;1;1;0;1;0;0
391;10;50;100;100;1;1;0;1;1;0
392;10;50;100;100;1;1;0;1;1;0
393;10;50;100;100;1;1;0;0;1;0
394;10;50;100;100;1;1;0;0;1;0
396;10;50;100;10;0;1;0;1;1;0
397;10;50;100;100;1;0;1;1;1;0
398;10;10;10;10;0;0;0;1;0;0
399;10;10;10;10;1;1;0;0;1;0
400;10;50;100;10;0;1;0;1;0;0
401;10;50;100;100;1;1;0;1;0;0
402;10;50;100;100;1;1;0;1;1;0
403;10;50;10;100;0;0;1;1;1;0
404;10;50;10;100;1;1;1;0;0;0
405;10;50;100;100;1;1;0;1;1;0
406;10;50;10;100;0;1;1;1;1;0
408;10;50;100;100;0;0;1;1;1;0
409;10;50;100;100;0;1;1;1;0;0
410;10;50;100;100;1;1;0;1;1;0
411;10;50;10;100;0;0;0;1;1;0
412;10;50;100;100;1;1;0;1;0;0
413;10;50;100;100;0;1;1;0;0;0
414;10;50;100;100;1;1;1;0;0;0
415;10;50;100;100;1;1;1;1;0;0
416;10;50;100;100;1;1;1;1;0;0
417;10;50;100;10;1;1;0;1;1;0
418;10;50;10;100;0;0;1;0;1;0
419;10;50;100;100;1;1;0;1;0;0
420;10;50;10;100;0;0;0;1;1;0
421;10;50;10;100;1;1;0;1;1;0
422;10;50;100;10;0;1;0;1;1;0
423;10;50;100;10;1;0;1;1;0;0
424;10;50;100;100;1;1;0;1;1;0
425;10;50;10;100;1;0;0;1;1;0
426;10;50;100;100;1;1;0;1;1;0
427;10;50;100;100;0;1;0;1;0;0
428;10;50;100;100;0;1;1;0;1;0
430;10;50;100;100;1;1;0;1;1;0
431;10;50;100;100;1;1;1;1;0;0
433;10;50;100;100;1;0;0;1;1;0
434;10;50;100;100;1;0;0;0;0;0
435;10;50;10;100;1;1;0;1;1;0
436;10;50;100;100;1;1;0;0;1;0
437;10;50;100;100;0;0;1;0;1;0
440;10;50;10;100;0;1;1;1;1;0
441;10;50;100;100;1;0;0;1;0;0
442;10;50;100;100;1;1;0;1;0;0
443;10;50;100;100;1;1;0;1;0;0
444;10;50;100;100;1;1;0;1;1;0
445;10;50;100;100;1;1;1;1;1;0
447;10;10;10;10;0;1;1;0;1;1
448;10;50;100;100;1;1;1;0;1;0
449;10;50;100;100;0;0;0;0;1;0
450;10;50;100;100;0;1;1;1;1;0
451;10;50;100;100;1;1;0;1;0;0
452;10;50;100;100;1;1;1;0;1;0
453;10;50;10;100;0;1;0;0;1;0
454;10;50;100;100;1;0;1;1;0;0
456;10;50;100;100;0;1;0;1;0;0
457;10;50;100;100;0;1;0;0;0;0
458;10;50;100;100;1;1;0;1;0;0
459;10;10;10;10;0;1;0;1;1;0
460;10;50;10;100;1;1;0;0;1;0
461;10;50;100;100;0;1;1;1;0;0
462;10;10;10;10;1;1;1;0;1;1
463;10;50;100;100;1;0;0;0;0;0
464;10;50;100;100;1;1;0;0;0;0
465;10;50;100;100;1;1;0;1;1;0
466;10;10;10;10;1;1;0;0;1;0
467;10;50;100;100;1;1;0;1;1;0
469;10;50;100;10;1;0;0;1;0;0
471;10;50;10;100;1;1;0;1;1;0
472;10;50;100;100;0;1;0;1;0;0
473;10;50;100;100;0;1;0;1;0;0
474;10;50;10;100;0;1;0;0;1;0
475;10;50;100;100;1;1;1;1;0;0
476;10;50;10;100;1;0;1;1;1;0
477;10;50;100;100;1;1;1;0;1;0
479;10;50;100;100;0;1;1;1;0;0
480;10;50;100;100;1;1;1;1;0;0
481;10;10;10;10;0;1;0;0;1;0
483;10;50;10;100;0;1;0;0;1;0
484;10;50;100;100;1;1;0;1;0;0
485;10;50;100;10;0;0;0;0;1;0
486;10;50;10;100;0;1;0;0;1;0
487;10;50;100;100;0;1;1;0;0;0
488;10;50;100;100;1;1;1;1;1;0
489;10;50;100;100;1;1;0;0;0;0
490;10;50;10;100;0;0;0;1;1;0
491;10;50;100;10;0;1;0;1;0;0
492;10;50;100;100;1;1;1;0;1;0
493;10;50;100;100;0;0;0;1;1;0
495;10;50;100;100;1;1;1;1;0;0
496;10;50;100;100;1;1;1;0;0;0
497;10;10;10;10;1;1;1;0;1;1
499;10;50;100;100;1;1;1;0;0;0
500;10;50;100;100;0;1;1;0;0;0
501;10;50;100;100;0;0;0;1;1;0
502;10;50;10;100;1;1;1;0;1;0
503;10;50;10;100;1;1;0;0;1;0
505;10;50;100;100;1;1;1;0;0;0
506;10;50;100;100;1;1;0;0;1;0
508;10;50;100;100;1;0;1;1;0;0
509;10;50;100;100;1;1;0;0;1;0
510;10;50;100;10;1;1;1;0;0;0
511;10;50;100;100;0;1;0;1;0;0
513;10;10;10;10;0;0;0;1;1;0
514;10;10;10;10;0;0;0;0;1;0
515;10;10;10;10;0;0;0;1;1;0
516;10;10;10;10;0;0;0;0;1;0
517;10;50;100;100;0;1;0;1;0;0
518;10;50;100;100;0;0;1;1;0;0
521;10;50;100;100;0;1;1;1;0;0
522;10;50;100;10;0;1;0;1;0;0
523;10;50;100;100;1;1;0;1;0;0
524;10;50;100;100;1;1;0;0;1;0
525;10;50;10;100;0;0;0;0;1;0
526;10;50;100;10;0;0;0;0;1;0
527;10;50;100;10;0;0;0;0;1;0
528;10;50;100;10;0;0;0;0;1;0
529;10;50;100;10;0;0;0;1;1;0
530;10;50;100;10;0;0;0;0;1;0
531;10;50;100;100;0;0;0;0;0;0
532;10;50;100;100;1;1;0;1;0;0
533;10;50;100;100;1;1;0;0;1;0
534;10;50;100;10;0;1;0;0;1;0
535;10;50;100;100;1;0;0;1;0;0
536;10;50;10;100;0;1;1;1;1;0
537;10;50;100;100;1;1;1;1;0;0
539;10;50;10;100;0;1;0;0;1;0
542;10;50;10;100;0;0;1;1;1;0
543;10;50;10;100;0;0;0;0;1;0
544;10;50;100;100;0;0;0;1;0;0
545;10;50;100;100;1;1;0;1;1;0
546;10;50;100;100;1;1;0;1;0;0
547;10;50;100;100;0;0;0;1;0;0
548;10;50;100;100;1;1;0;0;1;0
549;10;50;100;100;1;1;0;0;1;0
550;10;50;10;100;1;0;0;0;1;0
551;10;50;10;100;1;0;0;0;1;0
552;10;50;10;100;1;0;0;0;1;0
553;10;50;10;100;1;0;0;0;1;0
554;10;50;10;100;1;1;1;1;1;0
555;10;50;10;100;0;0;1;0;1;0
556;10;50;100;100;0;1;1;1;1;0
557;10;50;100;100;0;0;0;1;0;0
558;10;50;100;100;0;0;1;1;1;0
559;10;50;10;100;0;0;0;1;1;0
560;10;50;10;100;0;0;0;1;1;0
561;10;50;100;100;1;1;1;1;0;0
563;10;50;10;100;0;1;1;1;1;0
564;10;50;100;100;0;1;1;0;1;0
565;10;50;100;100;0;1;1;1;0;0
566;10;50;100;100;0;0;0;1;1;0
567;10;50;100;100;1;1;1;0;1;0
568;10;50;10;100;0;1;0;0;1;0
569;10;50;100;100;0;0;1;1;0;0
570;10;50;100;100;0;0;0;1;0;0
572;10;50;100;10;0;1;0;1;1;0
573;10;50;100;100;1;1;0;1;1;0
574;10;50;100;100;1;1;0;0;0;0
575;10;50;100;100;1;0;1;1;0;0
576;10;50;100;100;1;1;0;0;1;0
577;10;50;100;100;0;1;1;0;0;0
578;10;50;100;100;0;1;1;1;0;0
579;10;50;100;100;1;1;1;0;1;0
580;10;50;10;100;1;1;0;0;0;0
581;10;50;100;100;1;1;1;0;1;0
582;10;50;10;100;1;1;0;0;0;0
584;10;50;100;100;0;1;1;1;1;0
585;10;50;100;100;1;0;1;0;1;0
586;10;10;10;10;0;1;0;1;1;0
587;10;50;100;100;1;1;0;0;1;0
588;10;50;100;100;0;0;1;0;1;0
589;10;50;100;100;0;1;1;0;1;0
590;10;50;100;100;1;0;1;1;1;0
592;10;10;10;10;0;1;0;0;1;0
593;10;50;100;10;0;1;0;1;0;0
594;10;50;100;100;0;0;0;1;1;0
595;10;10;10;10;0;0;0;0;1;0
596;10;50;100;100;0;1;0;1;0;0
597;10;50;100;100;0;0;1;1;0;0
598;10;50;100;100;1;1;0;1;1;0
599;10;50;100;100;1;1;1;0;1;0
600;10;50;100;10;1;1;0;0;1;0
601;10;50;100;100;0;0;1;1;1;0
602;10;50;100;100;1;1;1;0;1;0
603;10;50;10;100;0;0;0;0;1;0
604;10;50;100;100;1;1;1;1;1;0
605;10;50;100;100;1;1;1;1;1;0
606;10;50;100;100;1;0;1;1;0;0
607;10;50;100;100;0;1;0;0;0;0
608;10;50;100;100;0;1;0;1;1;0
609;10;50;100;100;0;0;0;1;0;0
610;10;50;100;100;1;1;0;0;0;0
611;10;50;100;10;1;1;0;0;0;0
612;10;50;100;100;1;1;0;0;0;0
613;10;50;100;100;1;1;0;1;0;0
